Price,Open,High,Low,Close,Adj Close,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Date,Open,High,Low,Close,Adj Close,Volume
4/3/1995,500.7000122,501.9100037,500.2000122,501.8500061,501.8500061,296430000
4/4/1995,501.8500061,505.2600098,501.8500061,505.2399902,505.2399902,330580000
4/5/1995,505.269989,505.5700073,503.1700134,505.5700073,505.5700073,315170000
4/6/1995,505.6300049,507.1000061,505,506.0799866,506.0799866,320460000
4/7/1995,506.1300049,507.1900024,503.5899963,506.4200134,506.4200134,314760000
4/10/1995,506.2999878,507.0100098,504.6099854,507.0100098,507.0100098,260980000
4/11/1995,507.2399902,508.8500061,505.2900085,505.5299988,505.5299988,310660000
4/12/1995,505.5899963,507.1700134,505.0700073,507.1700134,507.1700134,327880000
4/13/1995,507.1900024,509.8299866,507.1700134,509.230011,509.230011,301580000
4/17/1995,509.230011,512.0300293,505.4299927,506.1300049,506.1300049,333930000
4/18/1995,506.4299927,507.6499939,504.1199951,505.3699951,505.3699951,344680000
4/19/1995,505.3699951,505.8900146,501.1900024,504.9200134,504.9200134,378050000
4/20/1995,504.9200134,506.5,503.4400024,505.2900085,505.2900085,368450000
4/21/1995,505.6300049,508.4899902,505.6300049,508.4899902,508.4899902,403250000
4/24/1995,508.4899902,513.0200195,507.4400024,512.8900146,512.8900146,326280000
4/25/1995,512.7999878,513.539978,511.3200073,512.0999756,512.0999756,351790000
4/26/1995,511.9899902,513.039978,510.4700012,512.6599731,512.6599731,350810000
4/27/1995,512.7000122,513.6199951,511.6300049,513.5499878,513.5499878,350850000
4/28/1995,513.6400146,515.289978,510.8999939,514.710022,514.710022,320440000
5/1/1995,514.7600098,515.5999756,513.4199829,514.2600098,514.2600098,296830000
5/2/1995,514.2299805,515.1799927,513.0300293,514.8599854,514.8599854,302560000
5/3/1995,514.9299927,520.539978,514.8599854,520.4799805,520.4799805,392370000
5/4/1995,520.4799805,525.4000244,519.4400024,520.539978,520.539978,434990000
5/5/1995,520.75,522.3499756,518.2800293,520.1199951,520.1199951,342380000
5/8/1995,520.0900269,525.1500244,519.1400146,523.960022,523.960022,291810000
5/9/1995,523.960022,525.9899902,521.789978,523.5599976,523.5599976,361300000
5/10/1995,523.7399902,524.4000244,521.5300293,524.3599854,524.3599854,381990000
5/11/1995,524.3300171,524.8900146,522.7000122,524.3699951,524.3699951,339900000
5/12/1995,524.3699951,527.0499878,523.2999878,525.5499878,525.5499878,361000000
5/15/1995,525.5499878,527.7399902,525,527.7399902,527.7399902,316240000
5/16/1995,527.7399902,529.0800171,526.4500122,528.1900024,528.1900024,366180000
5/17/1995,528.1900024,528.4199829,525.3800049,527.0700073,527.0700073,347930000
5/18/1995,526.8800049,526.8800049,519.5800171,519.5800171,519.5800171,351900000
5/19/1995,519.5800171,519.5800171,517.0700073,519.1900024,519.1900024,354010000
5/22/1995,519.1900024,524.3400269,519.1900024,523.6500244,523.6500244,285600000
5/23/1995,523.6500244,528.5900269,523.6500244,528.5900269,528.5900269,362690000
5/24/1995,528.5900269,531.9099731,525.5700073,528.6099854,528.6099854,391770000
5/25/1995,528.3699951,529.039978,524.8900146,528.5900269,528.5900269,341820000
5/26/1995,528.5900269,528.5900269,522.5100098,523.6500244,523.6500244,291220000
5/30/1995,523.6500244,525.5800171,521.3800049,523.5800171,523.5800171,283020000
5/31/1995,523.7000122,533.4099731,522.1699829,533.4000244,533.4000244,358180000
6/1/1995,533.4000244,534.210022,530.0499878,533.4899902,533.4899902,345920000
6/2/1995,533.4899902,536.9099731,529.5499878,532.5100098,532.5100098,366000000
6/5/1995,532.5100098,537.7299805,532.4699707,535.5999756,535.5999756,337520000
6/6/1995,535.5999756,537.0900269,535.1400146,535.5499878,535.5499878,340490000
6/7/1995,535.5499878,535.5499878,531.6599731,533.1300049,533.1300049,327790000
6/8/1995,533.1300049,533.5599976,531.6500244,532.3499756,532.3499756,289880000
6/9/1995,532.3499756,532.3499756,526,527.9400024,527.9400024,327570000
6/12/1995,527.9400024,532.539978,527.9400024,530.8800049,530.8800049,289920000
6/13/1995,530.8800049,536.2299805,530.8800049,536.0499878,536.0499878,339660000
6/14/1995,536.0499878,536.4799805,533.8300171,536.4699707,536.4699707,330770000
6/15/1995,536.4799805,539.0700073,535.5599976,537.1199951,537.1199951,334700000
6/16/1995,537.5100098,539.9799805,537.1199951,539.8300171,539.8300171,442740000
6/19/1995,539.8300171,545.2199707,539.8300171,545.2199707,545.2199707,322990000
6/20/1995,545.2199707,545.4400024,543.4299927,544.9799805,544.9799805,382370000
6/21/1995,544.9799805,545.9299927,543.9000244,543.9799805,543.9799805,398210000
6/22/1995,543.9799805,551.0700073,543.9799805,551.0700073,551.0700073,421000000
6/23/1995,551.0700073,551.0700073,548.2299805,549.710022,549.710022,321660000
6/26/1995,549.710022,549.789978,544.0599976,544.1300049,544.1300049,296720000
6/27/1995,544.1099854,547.0700073,542.1900024,542.4299927,542.4299927,346950000
6/28/1995,542.4299927,546.3300171,540.7199707,544.7299805,544.7299805,368060000
6/29/1995,544.7299805,546.25,540.789978,543.8699951,543.8699951,313080000
6/30/1995,543.8699951,546.8200073,543.5100098,544.75,544.75,311650000
7/3/1995,544.75,547.0999756,544.4299927,547.0900269,547.0900269,117900000
7/5/1995,547.0900269,549.9799805,546.2800293,547.2600098,547.2600098,357850000
7/6/1995,547.2600098,553.9899902,546.5900269,553.9899902,553.9899902,420500000
7/7/1995,553.9000244,556.5700073,553.0499878,556.3699951,556.3699951,466540000
7/10/1995,556.3699951,558.4799805,555.7700195,557.1900024,557.1900024,409700000
7/11/1995,556.7800293,557.1900024,553.7999878,554.7800293,554.7800293,376770000
7/12/1995,555.2700195,561.5599976,554.2700195,560.8900146,560.8900146,416360000
7/13/1995,560.8900146,562,559.0700073,561,561,387500000
7/14/1995,561,561,556.4099731,559.8900146,559.8900146,312930000
7/17/1995,560.3400269,562.9400024,559.4500122,562.7199707,562.7199707,322540000
7/18/1995,562.5499878,562.7199707,556.8599854,558.460022,558.460022,372230000
7/19/1995,556.5800171,558.460022,542.5100098,550.9799805,550.9799805,489850000
7/20/1995,550.9799805,554.4299927,549.0999756,553.539978,553.539978,383380000
7/21/1995,553.3400269,554.7299805,550.9099731,553.6199951,553.6199951,431830000
7/24/1995,553.6199951,557.210022,553.6199951,556.6300049,556.6300049,315300000
7/25/1995,556.6300049,561.75,556.3400269,561.0999756,561.0999756,373200000
7/26/1995,561.0999756,563.7800293,560.8499756,561.6099854,561.6099854,393470000
7/27/1995,561.6099854,565.3300171,561.6099854,565.2199707,565.2199707,356570000
7/28/1995,565.2199707,565.4000244,562.039978,562.9299927,562.9299927,311590000
7/31/1995,562.9299927,563.4899902,560.0599976,562.0599976,562.0599976,291950000
8/1/1995,562.0599976,562.1099854,556.6699829,559.6400146,559.6400146,332210000
8/2/1995,559.6400146,565.6199951,557.8699951,558.7999878,558.7999878,374330000
8/3/1995,558.7999878,558.7999878,554.0999756,558.75,558.75,353110000
8/4/1995,558.75,559.5700073,557.9099731,558.9400024,558.9400024,314740000
8/7/1995,558.9400024,561.2399902,558.9400024,560.0300293,560.0300293,277050000
8/8/1995,560.0300293,561.5300293,558.3200073,560.3900146,560.3900146,306090000
8/9/1995,560.3900146,561.5900269,559.289978,559.710022,559.710022,303390000
8/10/1995,559.710022,560.6300049,556.0499878,557.4500122,557.4500122,306660000
8/11/1995,557.4500122,558.5,553.039978,555.1099854,555.1099854,267850000
8/14/1995,555.1099854,559.7399902,554.7600098,559.7399902,559.7399902,264920000
8/15/1995,559.7399902,559.9799805,555.2199707,558.5700073,558.5700073,330070000
8/16/1995,558.5700073,559.9799805,557.3699951,559.9699707,559.9699707,390170000
8/17/1995,559.9699707,559.9699707,557.4199829,559.039978,559.039978,354460000
8/18/1995,559.039978,561.2399902,558.3400269,559.210022,559.210022,320490000
8/21/1995,559.210022,563.3400269,557.8900146,558.1099854,558.1099854,303200000
8/22/1995,558.1099854,559.5200195,555.8699951,559.5200195,559.5200195,290890000
8/23/1995,559.5200195,560,557.0800171,557.1400146,557.1400146,291890000
8/24/1995,557.1400146,558.6300049,555.2000122,557.460022,557.460022,299200000
8/25/1995,557.460022,561.3099976,557.460022,560.0999756,560.0999756,255990000
8/28/1995,560.0999756,562.2199707,557.9899902,559.0499878,559.0499878,267860000
8/29/1995,559.0499878,560.0100098,555.710022,560,560,311290000
8/30/1995,560,561.5200195,559.4899902,560.9199829,560.9199829,329840000
8/31/1995,561.0900269,562.3599854,560.4899902,561.8800049,561.8800049,300920000
9/1/1995,561.8800049,564.6199951,561.0100098,563.8400269,563.8400269,256730000
9/5/1995,563.8599854,569.2000122,563.8400269,569.1699829,569.1699829,332670000
9/6/1995,569.1699829,570.5300293,569,570.1699829,570.1699829,369540000
9/7/1995,570.1699829,571.1099854,569.2299805,570.289978,570.289978,321720000
9/8/1995,570.289978,572.6799927,569.2700195,572.6799927,572.6799927,317940000
9/11/1995,572.6799927,575.1500244,572.6799927,573.9099731,573.9099731,296840000
9/12/1995,573.9099731,576.5100098,573.1099854,576.5100098,576.5100098,344540000
9/13/1995,576.5100098,579.7199707,575.4699707,578.7700195,578.7700195,384380000
9/14/1995,578.7700195,583.9899902,578.7700195,583.6099854,583.6099854,382880000
9/15/1995,583.6099854,585.0700073,581.789978,583.3499756,583.3499756,459370000
9/18/1995,583.3499756,583.3699951,579.3599854,582.7700195,582.7700195,326090000
9/19/1995,582.7800293,584.2399902,580.75,584.2000122,584.2000122,371170000
9/20/1995,584.2000122,586.7700195,584.1799927,586.7700195,586.7700195,400050000
9/21/1995,586.7700195,586.789978,580.9099731,583,583,367100000
9/22/1995,583,583,578.25,581.7299805,581.7299805,370790000
9/25/1995,581.7299805,582.1400146,579.5,581.8099976,581.8099976,273120000
9/26/1995,581.8099976,584.6599731,580.6500244,581.4099731,581.4099731,363630000
9/27/1995,581.4099731,581.4199829,574.6799927,581.039978,581.039978,411300000
9/28/1995,581.039978,585.8800049,580.6900024,585.8699951,585.8699951,367720000
9/29/1995,585.8699951,587.6099854,584,584.4099731,584.4099731,335250000
10/2/1995,584.4099731,585.0499878,580.539978,581.7199707,581.7199707,304990000
10/3/1995,581.7199707,582.3400269,578.4799805,582.3400269,582.3400269,385940000
10/4/1995,582.3400269,582.3400269,579.9099731,581.4699707,581.4699707,339380000
10/5/1995,581.4699707,582.6300049,579.5800171,582.6300049,582.6300049,367480000
10/6/1995,582.6300049,584.539978,582.0999756,582.4899902,582.4899902,313680000
10/9/1995,582.4899902,582.4899902,576.3499756,578.3699951,578.3699951,275320000
10/10/1995,578.3699951,578.3699951,571.5499878,577.5200195,577.5200195,412710000
10/11/1995,577.5200195,579.5200195,577.0800171,579.460022,579.460022,340740000
10/12/1995,579.460022,583.1199951,579.460022,583.0999756,583.0999756,344060000
10/13/1995,583.0999756,587.3900146,583.0999756,584.5,584.5,374680000
10/16/1995,584.5,584.8599854,582.6300049,583.0300293,583.0300293,300750000
10/17/1995,583.0300293,586.7800293,581.9000244,586.7800293,586.7800293,356380000
10/18/1995,586.7800293,589.7700195,586.2700195,587.4400024,587.4400024,411270000
10/19/1995,587.4400024,590.6599731,586.3400269,590.6500244,590.6500244,406620000
10/20/1995,590.6500244,590.6599731,586.7800293,587.460022,587.460022,389360000
10/23/1995,587.460022,587.460022,583.7299805,585.0599976,585.0599976,330750000
10/24/1995,585.0599976,587.3099976,584.75,586.539978,586.539978,415540000
10/25/1995,586.539978,587.1900024,581.4099731,582.4699707,582.4699707,433620000
10/26/1995,582.4699707,582.6300049,572.5300293,576.7199707,576.7199707,464270000
10/27/1995,576.7199707,579.710022,573.210022,579.7000122,579.7000122,379230000
10/30/1995,579.7000122,583.789978,579.7000122,583.25,583.25,319160000
10/31/1995,583.25,586.710022,581.5,581.5,581.5,377390000
11/1/1995,581.5,584.2399902,581.039978,584.2199707,584.2199707,378090000
11/2/1995,584.2199707,589.7199707,584.2199707,589.7199707,589.7199707,397070000
11/3/1995,589.7199707,590.5700073,588.6500244,590.5700073,590.5700073,348500000
11/6/1995,590.5700073,590.6400146,588.3099976,588.460022,588.460022,309100000
11/7/1995,588.460022,588.460022,584.2399902,586.3200073,586.3200073,364680000
11/8/1995,586.3200073,591.710022,586.3200073,591.710022,591.710022,359780000
11/9/1995,591.710022,593.9000244,590.8900146,593.2600098,593.2600098,380760000
11/10/1995,593.2600098,593.2600098,590.3900146,592.7199707,592.7199707,298690000
11/13/1995,592.7199707,593.7199707,590.5800171,592.2999878,592.2999878,295840000
11/14/1995,592.2999878,592.2999878,588.9799805,589.289978,589.289978,354420000
11/15/1995,589.289978,593.9699707,588.3599854,593.960022,593.960022,376100000
11/16/1995,593.960022,597.9099731,593.5200195,597.3400269,597.3400269,423280000
11/17/1995,597.3400269,600.1400146,597.2999878,600.0700073,600.0700073,437200000
11/20/1995,600.0700073,600.4000244,596.1699829,596.8499756,596.8499756,333150000
11/21/1995,596.8499756,600.2800293,595.4199829,600.2399902,600.2399902,408320000
11/22/1995,600.2399902,600.710022,598.4000244,598.4000244,598.4000244,404980000
11/24/1995,598.4000244,600.2399902,598.4000244,599.9699707,599.9699707,125870000
11/27/1995,599.9699707,603.3499756,599.9699707,601.3200073,601.3200073,359130000
11/28/1995,601.3200073,606.4500122,599.0200195,606.4500122,606.4500122,408860000
11/29/1995,606.4500122,607.6599731,605.4699707,607.6400146,607.6400146,398280000
11/30/1995,607.6400146,608.6900024,605.3699951,605.3699951,605.3699951,440050000
12/1/1995,605.3699951,608.1099854,605.3699951,606.9799805,606.9799805,393310000
12/4/1995,606.9799805,613.8300171,606.8400269,613.6799927,613.6799927,405480000
12/5/1995,613.6799927,618.4799805,613.1400146,617.6799927,617.6799927,437360000
12/6/1995,617.6799927,621.1099854,616.6900024,620.1799927,620.1799927,417780000
12/7/1995,620.1799927,620.1900024,615.210022,616.1699829,616.1699829,379260000
12/8/1995,616.1699829,617.8200073,614.3200073,617.4799805,617.4799805,327900000
12/11/1995,617.4799805,620.9000244,617.1400146,619.5200195,619.5200195,342070000
12/12/1995,619.5200195,619.5499878,617.6799927,618.7800293,618.7800293,349860000
12/13/1995,618.7800293,622.0200195,618.2700195,621.6900024,621.6900024,415290000
12/14/1995,621.6900024,622.8800049,616.1300049,616.9199829,616.9199829,465300000
12/15/1995,616.9199829,617.7199707,614.460022,616.3400269,616.3400269,636800000
12/18/1995,616.3400269,616.3400269,606.1300049,606.8099976,606.8099976,426270000
12/19/1995,606.8099976,611.9400024,605.0499878,611.9299927,611.9299927,478280000
12/20/1995,611.9299927,614.2700195,605.9299927,605.9400024,605.9400024,437680000
12/21/1995,605.9400024,610.5200195,605.9400024,610.4899902,610.4899902,415810000
12/22/1995,610.4899902,613.5,610.4500122,611.9500122,611.9500122,289600000
12/26/1995,611.960022,614.5,611.960022,614.2999878,614.2999878,217280000
12/27/1995,614.2999878,615.7299805,613.75,614.5300293,614.5300293,252300000
12/28/1995,614.5300293,615.5,612.4000244,614.1199951,614.1199951,288660000
12/29/1995,614.1199951,615.9299927,612.3599854,615.9299927,615.9299927,321250000
1/2/1996,615.9299927,620.7399902,613.1699829,620.7299805,620.7299805,364180000
1/3/1996,620.7299805,623.25,619.5599976,621.3200073,621.3200073,468950000
1/4/1996,621.3200073,624.4899902,613.960022,617.7000122,617.7000122,512580000
1/5/1996,617.7000122,617.7000122,612.0200195,616.710022,616.710022,437110000
1/8/1996,616.710022,618.460022,616.4899902,618.460022,618.460022,130360000
1/9/1996,618.460022,619.1500244,608.210022,609.4500122,609.4500122,417400000
1/10/1996,609.4500122,609.4500122,597.289978,598.4799805,598.4799805,496830000
1/11/1996,598.4799805,602.710022,597.539978,602.6900024,602.6900024,408800000
1/12/1996,602.6900024,604.7999878,597.460022,601.8099976,601.8099976,383400000
1/15/1996,601.8099976,603.4299927,598.4699707,599.8200073,599.8200073,306180000
1/16/1996,599.8200073,608.4400024,599.0499878,608.4400024,608.4400024,425220000
1/17/1996,608.4400024,609.9299927,604.7000122,606.3699951,606.3699951,458720000
1/18/1996,606.3699951,608.2700195,604.1199951,608.2399902,608.2399902,450410000
1/19/1996,608.2399902,612.9199829,606.7600098,611.8300171,611.8300171,497720000
1/22/1996,611.8300171,613.4500122,610.9500122,613.4000244,613.4000244,398040000
1/23/1996,613.4000244,613.4000244,610.6500244,612.789978,612.789978,416910000
1/24/1996,612.789978,619.960022,612.789978,619.960022,619.960022,476380000
1/25/1996,619.960022,620.1500244,616.6199951,617.0300293,617.0300293,453270000
1/26/1996,617.0300293,621.7000122,615.2600098,621.6199951,621.6199951,385700000
1/29/1996,621.6199951,624.2199707,621.4199829,624.2199707,624.2199707,363330000
1/30/1996,624.2199707,630.289978,624.2199707,630.1500244,630.1500244,464350000
1/31/1996,630.1500244,636.1799927,629.4799805,636.0200195,636.0200195,472210000
2/1/1996,636.0200195,638.460022,634.539978,638.460022,638.460022,461430000
2/2/1996,638.460022,639.2600098,634.289978,635.8400269,635.8400269,420020000
2/5/1996,635.8400269,641.4299927,633.710022,641.4299927,641.4299927,377760000
2/6/1996,641.4299927,646.6699829,639.6799927,646.3300171,646.3300171,465940000
2/7/1996,646.3300171,649.9299927,645.5900269,649.9299927,649.9299927,462730000
2/8/1996,649.9299927,656.539978,647.9299927,656.0700073,656.0700073,474970000
2/9/1996,656.0700073,661.0800171,653.6400146,656.3699951,656.3699951,477640000
2/12/1996,656.3699951,662.9500122,656.3400269,661.4500122,661.4500122,397890000
2/13/1996,661.4500122,664.2299805,657.9199829,660.5100098,660.5100098,441540000
2/14/1996,660.5100098,661.5300293,654.3599854,655.5800171,655.5800171,421790000
2/15/1996,655.5800171,656.8400269,651.1500244,651.3200073,651.3200073,415320000
2/16/1996,651.3200073,651.4199829,646.9899902,647.9799805,647.9799805,445570000
2/20/1996,647.9799805,647.9799805,638.789978,640.6500244,640.6500244,395910000
2/21/1996,640.6500244,648.1099854,640.6500244,648.0999756,648.0999756,431220000
2/22/1996,648.0999756,659.75,648.0999756,658.8599854,658.8599854,485470000
2/23/1996,658.8599854,663,652.25,659.0800171,659.0800171,443130000
2/26/1996,659.0800171,659.0800171,650.1599731,650.460022,650.460022,399330000
2/27/1996,650.460022,650.6199951,643.8699951,647.2399902,647.2399902,431340000
